delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,expected_time_hours_recon,speed_kmph_recon,weather_mult_recon,delivery_time_hours_recon,partner_mult_recon,delay_hours_recon,delayed_flag_recon,order_date_recon,order_ts_recon,delivery_ts_recon,expected_ts_recon,hour,order_hour,order_day,is_weekend
24174.0,shadowfax,documents,ev bike,express,west,stormy,47.8,25.56,yes,delayed,2,365.68,8.0,30,1.1,2.871252064,1.002186885,-5.128747936,0,13-12-2024,2024-12-13 12:00:00,2024-12-13 14:52:16.507431840,2024-12-13 20:00:00,12,12,4,0
24175.0,xpressbees,cosmetics,scooter,standard,east,stormy,43.2,47.06,no,delivered,5,357.18,48.0,40,1.1,2.788805655,1.005583797,-45.21119434,0,17-05-2024,2024-05-17 14:00:00,2024-05-17 16:47:19.700358007,2024-05-19 14:00:00,14,14,4,0
24176.0,blue dart,electronics,scooter,express,central,stormy,237.5,47.41,yes,failed,2,1379.73,8.8,40,1.1,8.131947797,1.000945045,-0.668052203,0,15-01-2024,2024-01-15 09:00:00,2024-01-15 17:07:55.012068062,2024-01-15 17:48:00,9,9,0,0
24177.0,delhivery,furniture,van,same day,north,clear,178.4,35.07,no,delivered,3,1097.21,24.0,45,1.0,5.131939562,0.99343672,-18.86806044,0,14-06-2024,2024-06-14 14:00:00,2024-06-14 19:07:54.982422598,2024-06-15 14:00:00,14,14,4,0
24178.0,delhivery,electronics,bike,standard,central,hot,148.5,31.33,no,delivered,3,836.49,48.0,35,1.1,5.867637482,0.99343672,-42.13236252,0,21-01-2024,2024-01-21 16:00:00,2024-01-21 21:52:03.494936798,2024-01-23 16:00:00,16,16,6,1
24179.0,xpressbees,furniture,van,two day,central,stormy,267.5,2.1,no,delivered,5,1343.8,52.8,45,1.1,7.174929775,1.005583797,-45.62507023,0,13-03-2024,2024-03-13 18:00:00,2024-03-14 01:10:29.747188279,2024-03-15 22:48:00,18,18,2,0
24180.0,shadowfax,documents,ev van,two day,east,stormy,78.6,6.5,no,delivered,5,412.5,48.0,40,1.1,2.860742465,1.002186885,-45.13925754,0,11-05-2024,2024-05-11 13:00:00,2024-05-11 15:51:38.672872542,2024-05-13 13:00:00,13,13,5,1
24181.0,blue dart,clothing,ev bike,standard,west,foggy,85.5,21.36,no,delivered,5,491.58,48.0,30,1.15,4.347885065,1.000945045,-43.65211493,0,25-10-2024,2024-10-25 11:00:00,2024-10-25 15:20:52.386235443,2024-10-27 11:00:00,11,11,4,0
24182.0,fedex,furniture,bike,two day,east,cold,239.0,0.67,no,delivered,5,1196.98,52.8,35,1.05,7.668108489,0.994686582,-45.13189151,0,07-05-2024,2024-05-07 11:00:00,2024-05-07 18:40:05.190558679,2024-05-09 15:48:00,11,11,1,0
24183.0,amazon logistics,documents,scooter,two day,west,hot,13.1,6.57,no,delivered,5,95.6674,48.0,40,1.1,1.056800609,1.00190617,-46.94319939,0,15-10-2024,2024-10-15 16:00:00,2024-10-15 17:03:24.482192486,2024-10-17 16:00:00,16,16,1,0
24184.0,ekart,electronics,truck,express,east,stormy,210.0,13.36,yes,delayed,3,1140.08,8.8,50,1.1,5.478090138,1.002593401,-3.321909862,0,28-04-2024,2024-04-28 09:00:00,2024-04-28 14:28:41.124497516,2024-04-28 17:48:00,9,9,6,1
24185.0,shadowfax,furniture,ev van,two day,west,stormy,164.0,13.91,no,delivered,3,861.73,48.0,40,1.1,5.377754871,1.002186885,-42.62224513,0,16-12-2024,2024-12-16 11:00:00,2024-12-16 16:22:39.917536348,2024-12-18 11:00:00,11,11,0,0
24186.0,ekart,pharmacy,van,same day,east,cold,140.2,20.88,no,delivered,4,863.64,24.0,45,1.05,4.245795904,1.002593401,-19.7542041,0,26-04-2024,2024-04-26 13:00:00,2024-04-26 17:14:44.865256153,2024-04-27 13:00:00,13,13,4,0
24187.0,ekart,pharmacy,ev van,express,central,hot,12.9,7.38,no,delivered,5,136.64,8.0,40,1.1,1.069877445,1.002593401,-6.930122555,0,11-02-2024,2024-02-11 09:00:00,2024-02-11 10:04:11.558800739,2024-02-11 17:00:00,9,9,6,1
24188.0,dhl,automobile parts,bike,same day,central,foggy,52.7,38.36,no,delivered,5,478.58,24.0,35,1.15,3.185062528,0.998811829,-20.81493747,0,27-01-2024,2024-01-27 13:00:00,2024-01-27 16:11:06.225101462,2024-01-28 13:00:00,13,13,5,1
24189.0,dhl,cosmetics,ev van,two day,west,foggy,102.4,42.4,no,delivered,5,639.2,48.0,40,1.15,4.488860122,0.998811829,-43.51113988,0,11-11-2024,2024-11-11 15:00:00,2024-11-11 19:29:19.896440856,2024-11-13 15:00:00,15,15,0,0
24190.0,fedex,fragile items,bike,same day,north,rainy,192.1,44.41,yes,delayed,3,1193.73,24.0,35,1.2,8.208278721,0.994686582,-15.79172128,0,15-07-2024,2024-07-15 09:00:00,2024-07-15 17:12:29.803394836,2024-07-16 09:00:00,9,9,0,0
24191.0,blue dart,pharmacy,ev bike,same day,south,hot,63.2,14.22,no,delivered,4,458.66,24.0,30,1.1,3.183178739,1.000945045,-20.81682126,0,14-08-2024,2024-08-14 13:00:00,2024-08-14 16:10:59.443459150,2024-08-15 13:00:00,13,13,2,0
24192.0,dhl,cosmetics,bike,same day,south,cold,297.1,2.1,no,delivered,4,1605.8,26.4,35,1.05,9.470833645,0.998811829,-16.92916636,0,05-09-2024,2024-09-05 10:00:00,2024-09-05 19:28:15.001121856,2024-09-06 12:24:00,10,10,3,0
24193.0,shadowfax,fragile items,ev van,same day,north,rainy,279.0,14.5,yes,failed,1,1538.5,26.4,40,1.2,9.338377399,1.002186885,-17.0616226,0,26-07-2024,2024-07-26 13:00:00,2024-07-26 22:20:18.158635953,2024-07-27 15:24:00,13,13,4,0
24194.0,dhl,pharmacy,scooter,standard,central,rainy,230.8,26.5,no,delivered,5,1233.5,52.8,40,1.2,8.150304526,0.998811829,-44.64969547,0,01-02-2024,2024-02-01 11:00:00,2024-02-01 19:09:01.096292419,2024-02-03 15:48:00,11,11,3,0
24195.0,shadowfax,furniture,van,same day,south,foggy,207.6,41.52,yes,delayed,2,1262.56,26.4,45,1.15,6.850241337,1.002186885,-19.54975866,0,04-10-2024,2024-10-04 09:00:00,2024-10-04 15:51:00.868813401,2024-10-05 11:24:00,9,9,4,0
24196.0,blue dart,cosmetics,truck,same day,west,cold,230.6,44.03,no,delivered,5,1385.09,26.4,50,1.05,6.298176437,1.000945045,-20.10182356,0,30-10-2024,2024-10-30 13:00:00,2024-10-30 19:17:53.435174488,2024-10-31 15:24:00,13,13,2,0
24197.0,blue dart,automobile parts,bike,standard,central,stormy,216.4,43.51,no,delivered,5,1212.53,52.8,35,1.1,8.31621463,1.000945045,-44.48378537,0,14-01-2024,2024-01-14 16:00:00,2024-01-15 00:18:58.372667168,2024-01-16 20:48:00,16,16,6,1
24198.0,amazon logistics,furniture,truck,two day,south,cold,142.7,5.61,no,delivered,3,730.33,48.0,50,1.05,3.646447525,1.00190617,-44.35355248,0,08-08-2024,2024-08-08 18:00:00,2024-08-08 21:38:47.211088819,2024-08-10 18:00:00,18,18,3,0
24199.0,fedex,documents,scooter,standard,west,rainy,32.2,12.66,no,delivered,4,198.98,48.0,40,1.2,1.859904758,0.994686582,-46.14009524,0,04-12-2024,2024-12-04 11:00:00,2024-12-04 12:51:35.657130398,2024-12-06 11:00:00,11,11,2,0
24200.0,shadowfax,groceries,van,standard,west,foggy,52.8,39.24,no,delivered,5,381.72,48.0,45,1.15,2.833035338,1.002186885,-45.16696466,0,13-12-2024,2024-12-13 10:00:00,2024-12-13 12:49:58.927216202,2024-12-15 10:00:00,10,10,4,0
24201.0,xpressbees,electronics,scooter,express,west,foggy,256.3,33.06,yes,delayed,2,1430.68,8.8,40,1.15,8.752606394,1.005583797,-0.047393606,0,26-12-2024,2024-12-26 09:00:00,2024-12-26 17:45:09.383019127,2024-12-26 17:48:00,9,9,3,0
24202.0,blue dart,documents,ev van,same day,north,cold,273.8,19.99,no,delivered,4,1528.97,26.4,40,1.05,8.13972514,1.000945045,-18.26027486,0,09-06-2024,2024-06-09 13:00:00,2024-06-09 21:08:23.010502848,2024-06-10 15:24:00,13,13,6,1
24203.0,ecom express,fragile items,van,standard,east,cold,134.2,49.52,no,delivered,4,820.94,48.0,45,1.05,4.695546879,0.999849571,-43.30445312,0,18-04-2024,2024-04-18 14:00:00,2024-04-18 18:41:43.968763809,2024-04-20 14:00:00,14,14,3,0
24204.0,dhl,electronics,ev bike,express,east,cold,214.6,17.21,yes,failed,2,1174.63,8.8,30,1.05,8.387432442,0.998811829,-0.412567558,0,12-04-2024,2024-04-12 10:00:00,2024-04-12 18:23:14.756791290,2024-04-12 18:48:00,10,10,4,0
24205.0,ecom express,fragile items,bike,standard,north,foggy,232.4,41.5,no,delivered,4,1286.5,52.8,35,1.15,9.164121239,0.999849571,-43.63587876,0,30-06-2024,2024-06-30 17:00:00,2024-07-01 02:09:50.836462124,2024-07-02 21:48:00,17,17,6,1
24206.0,dhl,pharmacy,ev bike,two day,central,foggy,176.7,26.77,no,delivered,5,963.81,48.0,30,1.15,7.954747158,0.998811829,-40.04525284,0,30-01-2024,2024-01-30 16:00:00,2024-01-30 23:57:17.089767529,2024-02-01 16:00:00,16,16,1,0
24207.0,dhl,documents,van,same day,west,hot,26.6,23.28,no,delivered,5,302.84,24.0,45,1.1,1.71034762,0.998811829,-22.28965238,0,09-11-2024,2024-11-09 13:00:00,2024-11-09 14:42:37.251430347,2024-11-10 13:00:00,13,13,5,1
24208.0,shadowfax,furniture,truck,two day,west,cold,11.3,7.48,no,delivered,4,95.6674,48.0,50,1.05,0.921390579,1.002186885,-47.07860942,0,12-12-2024,2024-12-12 18:00:00,2024-12-12 18:55:17.006083572,2024-12-14 18:00:00,18,18,3,0
24209.0,blue dart,fragile items,ev van,express,south,stormy,63.5,47.73,yes,delayed,2,510.69,8.0,40,1.1,3.349472412,1.000945045,-4.650527588,0,14-08-2024,2024-08-14 09:00:00,2024-08-14 12:20:58.100682706,2024-08-14 17:00:00,9,9,2,0
24210.0,shadowfax,clothing,ev bike,same day,central,hot,83.2,27.54,no,delivered,4,598.62,24.0,30,1.1,4.215745902,1.002186885,-19.7842541,0,29-02-2024,2024-02-29 10:00:00,2024-02-29 14:12:56.685248931,2024-03-01 10:00:00,10,10,3,0
24211.0,ecom express,pharmacy,van,express,east,clear,55.3,30.08,yes,delayed,3,416.74,8.0,45,1.0,2.330138315,0.999849571,-5.669861685,0,16-04-2024,2024-04-16 12:00:00,2024-04-16 14:19:48.497933568,2024-04-16 20:00:00,12,12,1,0
24212.0,shadowfax,documents,scooter,express,north,rainy,134.7,38.79,yes,delayed,3,839.87,8.0,40,1.2,5.584145238,1.002186885,-2.415854762,0,22-07-2024,2024-07-22 12:00:00,2024-07-22 17:35:02.922858250,2024-07-22 20:00:00,12,12,0,0
24213.0,delhivery,furniture,ev van,same day,central,hot,173.5,13.97,no,delivered,3,1009.41,24.0,40,1.1,5.591647989,0.99343672,-18.40835201,0,22-01-2024,2024-01-22 13:00:00,2024-01-22 18:35:29.932759755,2024-01-23 13:00:00,13,13,0,0
24214.0,xpressbees,fragile items,scooter,two day,east,foggy,48.4,4.61,no,delivered,4,255.83,48.0,40,1.15,2.084102586,1.005583797,-45.91589741,0,18-05-2024,2024-05-18 17:00:00,2024-05-18 19:05:02.769310060,2024-05-20 17:00:00,17,17,5,1
24215.0,delhivery,automobile parts,bike,two day,east,cold,198.8,6.33,no,delivered,5,1012.99,48.0,35,1.05,6.57846842,0.99343672,-41.42153158,0,03-04-2024,2024-04-03 18:00:00,2024-04-04 00:34:42.486313591,2024-04-05 18:00:00,18,18,2,0
24216.0,delhivery,documents,scooter,express,west,cold,236.6,33.07,no,delivered,4,1332.21,8.8,40,1.05,7.381453387,0.99343672,-1.418546613,0,07-11-2024,2024-11-07 12:00:00,2024-11-07 19:22:53.232193174,2024-11-07 20:48:00,12,12,3,0
24217.0,ekart,pharmacy,bike,express,north,cold,291.8,34.69,yes,delayed,2,1613.07,8.8,35,1.05,10.03344344,1.002593401,1.233443439,1,10-07-2024,2024-07-10 10:00:00,2024-07-10 20:02:00.396381652,2024-07-10 18:48:00,10,10,2,0
24218.0,ekart,groceries,ev bike,express,north,stormy,235.7,16.77,yes,delayed,3,1278.81,8.8,30,1.1,9.586069554,1.002593401,0.786069554,1,08-07-2024,2024-07-08 08:00:00,2024-07-08 17:35:09.850393388,2024-07-08 16:48:00,8,8,0,0
24219.0,delhivery,furniture,ev van,two day,east,hot,215.1,3.57,no,delivered,5,1086.21,52.8,40,1.1,6.500841275,0.99343672,-46.29915872,0,04-04-2024,2024-04-04 17:00:00,2024-04-04 23:30:03.028590457,2024-04-06 21:48:00,17,17,3,0
24220.0,delhivery,clothing,van,express,central,stormy,33.9,8.79,yes,failed,1,245.87,8.0,45,1.1,1.561728884,0.99343672,-6.438271116,0,18-01-2024,2024-01-18 12:00:00,2024-01-18 13:33:42.223984196,2024-01-18 20:00:00,12,12,3,0
24221.0,amazon logistics,fragile items,truck,standard,central,foggy,218.7,47.71,no,delivered,4,1236.63,52.8,50,1.15,6.715205971,1.00190617,-46.08479403,0,06-01-2024,2024-01-06 17:00:00,2024-01-06 23:42:54.741494880,2024-01-08 21:48:00,17,17,5,1
24222.0,fedex,clothing,ev van,standard,south,hot,206.2,44.17,no,delivered,4,1163.51,52.8,40,1.1,7.154024622,0.994686582,-45.64597538,0,27-09-2024,2024-09-27 12:00:00,2024-09-27 19:09:14.488640492,2024-09-29 16:48:00,12,12,4,0
24223.0,blue dart,electronics,ev van,express,central,foggy,125.2,25.06,yes,delayed,3,751.18,8.0,40,1.15,4.755369793,1.000945045,-3.244630207,0,12-01-2024,2024-01-12 08:00:00,2024-01-12 12:45:19.331254861,2024-01-12 16:00:00,8,8,4,0
24224.0,dhl,cosmetics,bike,two day,central,hot,292.6,6.91,no,delivered,4,1483.73,52.8,35,1.1,9.886259461,0.998811829,-42.91374054,0,03-02-2024,2024-02-03 13:00:00,2024-02-03 22:53:10.534059348,2024-02-05 17:48:00,13,13,5,1
24225.0,xpressbees,groceries,bike,same day,central,foggy,73.1,40.8,no,delivered,5,587.9,24.0,35,1.15,3.937119143,1.005583797,-20.06288086,0,07-03-2024,2024-03-07 11:00:00,2024-03-07 14:56:13.628913662,2024-03-08 11:00:00,11,11,3,0
24226.0,xpressbees,electronics,van,express,south,foggy,242.1,25.43,yes,delayed,3,1336.79,8.8,45,1.15,7.38791354,1.005583797,-1.41208646,0,13-10-2024,2024-10-13 12:00:00,2024-10-13 19:23:16.488743902,2024-10-13 20:48:00,12,12,6,1
24227.0,ekart,cosmetics,scooter,same day,west,foggy,188.8,22.18,no,delivered,4,1110.54,24.0,40,1.15,6.530031187,1.002593401,-17.46996881,0,30-11-2024,2024-11-30 12:00:00,2024-11-30 18:31:48.112272829,2024-12-01 12:00:00,12,12,5,1
24228.0,blue dart,documents,bike,two day,central,cold,97.5,30.77,no,delivered,5,579.81,48.0,35,1.05,4.100041063,1.000945045,-43.89995894,0,11-01-2024,2024-01-11 12:00:00,2024-01-11 16:06:00.147826555,2024-01-13 12:00:00,12,12,3,0
24229.0,ecom express,automobile parts,bike,express,east,foggy,271.3,33.69,yes,failed,1,1507.57,8.8,35,1.15,10.26246885,0.999849571,1.462468848,1,21-04-2024,2024-04-21 12:00:00,2024-04-21 22:15:44.887852832,2024-04-21 20:48:00,12,12,6,1
24230.0,shadowfax,automobile parts,ev bike,two day,central,stormy,85.3,13.8,no,delivered,4,467.9,48.0,30,1.1,3.989973241,1.002186885,-44.01002676,0,29-02-2024,2024-02-29 17:00:00,2024-02-29 20:59:23.903667315,2024-03-02 17:00:00,17,17,3,0
24231.0,ecom express,furniture,scooter,same day,south,hot,36.8,30.06,no,delivered,4,374.18,24.0,40,1.1,2.222985547,0.999849571,-21.77701445,0,06-09-2024,2024-09-06 15:00:00,2024-09-06 17:13:22.747970431,2024-09-07 15:00:00,15,15,4,0
24232.0,ekart,furniture,van,same day,central,cold,278.5,8.01,yes,delayed,3,1516.53,26.4,45,1.05,7.210193892,1.002593401,-19.18980611,0,17-02-2024,2024-02-17 12:00:00,2024-02-17 19:12:36.698012773,2024-02-18 14:24:00,12,12,5,1
24233.0,blue dart,furniture,bike,standard,north,hot,112.5,49.52,no,delivered,3,712.26,48.0,35,1.1,5.180045037,1.000945045,-42.81995496,0,04-06-2024,2024-06-04 14:00:00,2024-06-04 19:10:48.162132519,2024-06-06 14:00:00,14,14,1,0
24234.0,dhl,pharmacy,truck,standard,west,stormy,75.3,26.54,no,delivered,5,456.12,48.0,50,1.1,2.787164433,0.998811829,-45.21283557,0,11-11-2024,2024-11-11 10:00:00,2024-11-11 12:47:13.791958587,2024-11-13 10:00:00,10,10,0,0
24235.0,ekart,automobile parts,ev bike,express,south,rainy,83.2,27.76,yes,delayed,3,549.28,8.0,30,1.2,4.606154709,1.002593401,-3.393845291,0,15-09-2024,2024-09-15 08:00:00,2024-09-15 12:36:22.156951687,2024-09-15 16:00:00,8,8,6,1
24236.0,xpressbees,pharmacy,truck,express,east,rainy,41.6,49.13,yes,delayed,3,405.39,8.0,50,1.2,2.793029107,1.005583797,-5.206970893,0,17-05-2024,2024-05-17 08:00:00,2024-05-17 10:47:34.904785012,2024-05-17 16:00:00,8,8,4,0
24237.0,xpressbees,electronics,scooter,express,west,stormy,229.0,26.94,yes,delayed,2,1275.82,8.8,40,1.1,7.481724452,1.005583797,-1.318275548,0,26-12-2024,2024-12-26 10:00:00,2024-12-26 17:28:54.208028514,2024-12-26 18:48:00,10,10,3,0
24238.0,delhivery,clothing,bike,two day,east,clear,84.1,26.68,no,delivered,5,500.54,48.0,35,1.0,3.413902713,0.99343672,-44.58609729,0,31-03-2024,2024-03-31 18:00:00,2024-03-31 21:24:50.049766904,2024-04-02 18:00:00,18,18,6,1
24239.0,shadowfax,pharmacy,van,standard,central,hot,5.0,33.23,no,delivered,5,124.69,48.0,45,1.1,1.40635104,1.002186885,-46.59364896,0,27-02-2024,2024-02-27 15:00:00,2024-02-27 16:24:22.863743042,2024-02-29 15:00:00,15,15,1,0
24240.0,dhl,groceries,ev bike,express,east,hot,297.1,29.37,yes,delayed,2,1632.7206,8.8,30,1.1,12.07544191,0.998811829,3.275441911,1,14-04-2024,2024-04-14 12:00:00,2024-04-15 00:04:31.590877864,2024-04-14 20:48:00,12,12,6,1
24241.0,shadowfax,furniture,bike,standard,east,stormy,212.2,29.1,no,delivered,3,1148.3,52.8,35,1.1,7.87653034,1.002186885,-44.92346966,0,14-05-2024,2024-05-14 11:00:00,2024-05-14 18:52:35.509223629,2024-05-16 15:48:00,11,11,1,0
24242.0,dhl,groceries,ev bike,standard,south,stormy,11.4,0.85,no,delivered,5,95.6674,48.0,30,1.1,0.985527632,0.998811829,-47.01447237,0,28-08-2024,2024-08-28 10:00:00,2024-08-28 10:59:07.899474476,2024-08-30 10:00:00,10,10,2,0
24243.0,fedex,pharmacy,ev van,express,west,cold,289.9,34.89,yes,delayed,2,1604.17,8.8,40,1.05,8.82044792,0.994686582,0.02044792,1,11-12-2024,2024-12-11 11:00:00,2024-12-11 19:49:13.612513116,2024-12-11 19:48:00,11,11,2,0
24244.0,xpressbees,documents,truck,same day,south,cold,268.7,24.21,no,delivered,5,1516.13,26.4,50,1.05,6.713388041,1.005583797,-19.68661196,0,14-10-2024,2024-10-14 13:00:00,2024-10-14 19:42:48.196947016,2024-10-15 15:24:00,13,13,0,0
24245.0,ekart,electronics,ev van,same day,west,cold,174.6,3.56,no,delivered,5,983.68,24.0,40,1.05,5.196451626,1.002593401,-18.80354837,0,30-11-2024,2024-11-30 12:00:00,2024-11-30 17:11:47.225852844,2024-12-01 12:00:00,12,12,5,1
24246.0,blue dart,documents,scooter,same day,east,cold,159.5,8.29,no,delivered,5,922.37,24.0,40,1.05,4.890582454,1.000945045,-19.10941755,0,26-03-2024,2024-03-26 15:00:00,2024-03-26 19:53:26.096835670,2024-03-27 15:00:00,15,15,1,0
24247.0,xpressbees,cosmetics,truck,two day,east,hot,128.3,2.97,no,delivered,4,650.41,48.0,50,1.1,3.457136758,1.005583797,-44.54286324,0,20-05-2024,2024-05-20 16:00:00,2024-05-20 19:27:25.692328620,2024-05-22 16:00:00,16,16,0,0
24248.0,ecom express,pharmacy,ev bike,same day,east,foggy,195.1,16.01,yes,delayed,2,1123.53,24.0,30,1.15,8.420796408,0.999849571,-15.57920359,0,19-04-2024,2024-04-19 12:00:00,2024-04-19 20:25:14.867067115,2024-04-20 12:00:00,12,12,4,0
24249.0,dhl,fragile items,ev bike,express,north,cold,23.2,12.38,no,delivered,4,203.14,8.0,30,1.05,1.595082515,0.998811829,-6.404917485,0,17-06-2024,2024-06-17 08:00:00,2024-06-17 09:35:42.297053560,2024-06-17 16:00:00,8,8,0,0
24250.0,ecom express,electronics,ev bike,express,west,cold,276.7,48.29,no,delivered,3,1578.37,8.8,30,1.05,11.22190164,0.999849571,2.421901642,1,24-11-2024,2024-11-24 08:00:00,2024-11-24 19:13:18.845912164,2024-11-24 16:48:00,8,8,6,1
24251.0,blue dart,clothing,scooter,standard,central,hot,5.7,39.53,no,delivered,4,147.09,48.0,40,1.1,1.577899778,1.000945045,-46.42210022,0,09-01-2024,2024-01-09 14:00:00,2024-01-09 15:34:40.439199363,2024-01-11 14:00:00,14,14,1,0
24252.0,amazon logistics,clothing,ev van,express,west,cold,16.6,14.28,no,delivered,5,175.84,8.0,40,1.05,1.263032975,1.00190617,-6.736967025,0,15-10-2024,2024-10-15 09:00:00,2024-10-15 10:15:46.918710183,2024-10-15 17:00:00,9,9,1,0
24253.0,ecom express,pharmacy,ev bike,express,north,stormy,255.1,41.17,yes,delayed,2,1449.01,8.8,30,1.1,10.80778061,0.999849571,2.007780614,1,01-07-2024,2024-07-01 08:00:00,2024-07-01 18:48:28.010211400,2024-07-01 16:48:00,8,8,0,0
24254.0,ekart,pharmacy,bike,standard,west,clear,202.7,34.27,no,delivered,5,1116.31,52.8,35,1.0,6.994922289,1.002593401,-45.80507771,0,30-11-2024,2024-11-30 17:00:00,2024-11-30 23:59:41.720240223,2024-12-02 21:48:00,17,17,5,1
24255.0,blue dart,clothing,truck,standard,north,cold,131.4,21.9,no,delivered,5,722.7,48.0,50,1.05,3.74783853,1.000945045,-44.25216147,0,04-06-2024,2024-06-04 12:00:00,2024-06-04 15:44:52.218708442,2024-06-06 12:00:00,12,12,1,0
24256.0,shadowfax,furniture,ev van,same day,west,foggy,67.8,45.01,no,delivered,5,574.03,24.0,40,1.15,3.567264175,1.002186885,-20.43273582,0,13-12-2024,2024-12-13 13:00:00,2024-12-13 16:34:02.151030424,2024-12-14 13:00:00,13,13,4,0
24257.0,amazon logistics,electronics,bike,express,east,stormy,164.9,1.92,yes,delayed,3,880.26,8.0,35,1.1,5.785819201,1.00190617,-2.214180799,0,18-03-2024,2024-03-18 12:00:00,2024-03-18 17:47:08.949122541,2024-03-18 20:00:00,12,12,0,0
24258.0,delhivery,pharmacy,ev van,two day,central,stormy,209.2,29.01,no,delivered,3,1133.03,52.8,40,1.1,6.895662831,0.99343672,-45.90433717,0,23-01-2024,2024-01-23 15:00:00,2024-01-23 21:53:44.386190977,2024-01-25 19:48:00,15,15,1,0
24259.0,shadowfax,pharmacy,scooter,two day,east,hot,47.0,33.94,no,delivered,4,336.82,48.0,40,1.1,2.59484224,1.002186885,-45.40515776,0,10-05-2024,2024-05-10 17:00:00,2024-05-10 19:35:41.432064504,2024-05-12 17:00:00,17,17,4,0
24260.0,amazon logistics,electronics,scooter,two day,north,clear,250.1,41.03,no,delivered,4,1373.59,52.8,40,1.0,7.587535616,1.00190617,-45.21246438,0,31-05-2024,2024-05-31 14:00:00,2024-05-31 21:35:15.128216908,2024-06-02 18:48:00,14,14,4,0
24261.0,delhivery,electronics,van,express,central,clear,23.0,30.67,no,delivered,5,257.01,8.0,45,1.0,1.61384899,0.99343672,-6.38615101,0,17-01-2024,2024-01-17 12:00:00,2024-01-17 13:36:49.856364406,2024-01-17 20:00:00,12,12,2,0
24262.0,fedex,cosmetics,ev bike,same day,east,rainy,244.9,26.61,yes,delayed,2,1404.33,26.4,30,1.2,10.97600834,0.994686582,-15.42399166,0,08-05-2024,2024-05-08 12:00:00,2024-05-08 22:58:33.630041812,2024-05-09 14:24:00,12,12,2,0
24263.0,delhivery,automobile parts,bike,two day,central,foggy,191.7,24.89,no,delivered,4,1033.17,48.0,35,1.15,7.397312895,0.99343672,-40.60268711,0,22-01-2024,2024-01-22 11:00:00,2024-01-22 18:23:50.326420678,2024-01-24 11:00:00,11,11,0,0
24264.0,blue dart,fragile items,scooter,same day,north,stormy,69.9,21.8,no,delivered,5,514.9,24.0,40,1.1,2.95463963,1.000945045,-21.04536037,0,03-06-2024,2024-06-03 15:00:00,2024-06-03 17:57:16.702666592,2024-06-04 15:00:00,15,15,0,0
24265.0,fedex,pharmacy,ev bike,express,south,clear,114.1,30.37,yes,delayed,2,711.61,8.0,30,1.0,4.884640554,0.994686582,-3.115359446,0,24-09-2024,2024-09-24 12:00:00,2024-09-24 16:53:04.705995602,2024-09-24 20:00:00,12,12,1,0
24266.0,ekart,furniture,scooter,same day,north,cold,181.7,10.91,yes,delayed,2,1041.23,24.0,40,1.05,5.538060263,1.002593401,-18.46193974,0,07-07-2024,2024-07-07 15:00:00,2024-07-07 20:32:17.016945028,2024-07-08 15:00:00,15,15,6,1
24267.0,delhivery,fragile items,van,standard,south,hot,76.4,28.8,no,delivered,5,468.4,48.0,45,1.1,3.031129968,0.99343672,-44.96887003,0,22-08-2024,2024-08-22 11:00:00,2024-08-22 14:01:52.067884299,2024-08-24 11:00:00,11,11,3,0
24268.0,amazon logistics,fragile items,truck,same day,east,cold,100.4,21.71,no,delivered,3,667.13,24.0,50,1.05,3.09519875,1.00190617,-20.90480125,0,16-03-2024,2024-03-16 10:00:00,2024-03-16 13:05:42.715499834,2024-03-17 10:00:00,10,10,5,1
24269.0,blue dart,automobile parts,scooter,two day,west,foggy,226.3,35.4,no,delivered,5,1237.7,52.8,40,1.15,7.902786433,1.000945045,-44.89721357,0,29-10-2024,2024-10-29 14:00:00,2024-10-29 21:54:10.031160495,2024-10-31 18:48:00,14,14,1,0
24270.0,amazon logistics,groceries,bike,two day,south,clear,16.3,34.9,no,delivered,3,186.2,48.0,35,1.0,1.666885608,1.00190617,-46.33311439,0,04-08-2024,2024-08-04 18:00:00,2024-08-04 19:40:00.788188533,2024-08-06 18:00:00,18,18,6,1
24271.0,blue dart,furniture,truck,two day,east,hot,205.9,44.32,no,delivered,3,1162.46,52.8,50,1.1,6.060562093,1.000945045,-46.73943791,0,27-03-2024,2024-03-27 13:00:00,2024-03-27 19:03:38.023535678,2024-03-29 17:48:00,13,13,2,0
24272.0,fedex,electronics,bike,same day,west,hot,105.9,12.83,no,delivered,5,667.99,24.0,35,1.1,4.138438996,0.994686582,-19.861561,0,06-12-2024,2024-12-06 15:00:00,2024-12-06 19:08:18.380384527,2024-12-07 15:00:00,15,15,4,0
24273.0,xpressbees,clothing,van,express,east,clear,76.0,15.49,yes,delayed,3,476.47,8.0,45,1.0,2.51264106,1.005583797,-5.48735894,0,18-05-2024,2024-05-18 12:00:00,2024-05-18 14:30:45.507814577,2024-05-18 20:00:00,12,12,5,1
24274.0,fedex,groceries,truck,standard,central,clear,89.1,31.59,no,delivered,3,540.27,48.0,50,1.0,2.898317763,0.994686582,-45.10168224,0,21-02-2024,2024-02-21 11:00:00,2024-02-21 13:53:53.943945234,2024-02-23 11:00:00,11,11,2,0
